serial,start_sample,end_sample
32950280,72840874,72841105
32950281,72842383,72842614
32950282,72843893,72844124
32950283,72845402,72845633
32950284,72846912,72847143
32950285,72848421,72848652
32950286,72849931,72850162
32950287,72851440,72851671
32950288,72852950,72853181
32950289,72854460,72854691
32950290,72855969,72856200
32950291,72857478,72857709
32950292,72858988,72859219
32950293,72860497,72860728
32950294,72862007,72862238
32950295,72863517,72863748
32950296,72865025,72865256
32950297,72866535,72866766
32950298,72868045,72868276
32950299,72869554,72869785
32950300,72871064,72871295
32950301,72872573,72872804
32950302,72874083,72874314
32950303,72875592,72875823
32950304,72877102,72877333
32950305,72878612,72878843
32950306,72880121,72880352
32950307,72881630,72881861
32950308,72883140,72883371
32950309,72884649,72884880
32950310,72886159,72886390
32950311,72887669,72887900
32950312,72889177,72889408
32950313,72890686,72890917
32950314,72892196,72892427
32950315,72893705,72893936
32950316,72895215,72895446
32950317,72896725,72896956
32950318,72898233,72898464
32950319,72899743,72899974
32950320,72901252,72901483
32950321,72902762,72902993
32950322,72904272,72904503
32950323,72905780,72906011
32950324,72907290,72907521
32950325,72908800,72909031
32950326,72910310,72910541
32950327,72911819,72912050
32950328,72913329,72913560
32950329,72914838,72915069
32950330,72916348,72916579
32950331,72917857,72918088
32950332,72919366,72919597
32950333,72920876,72921107
32950334,72922385,72922616
32950335,72923895,72924126
32950336,72925404,72925635
32950337,72926913,72927144
32950338,72928423,72928654
32950339,72929932,72930163
32950340,72931441,72931672
32950341,72932950,72933181
32950342,72934459,72934690
32950343,72935968,72936199
32950344,72937478,72937709
32950345,72938987,72939218
32950346,72940497,72940728
32950347,72942007,72942238
32950348,72943516,72943747
32950349,72945026,72945257
32950350,72946535,72946766
32950351,72948044,72948275
32950352,72949554,72949785
32950353,72951063,72951294
32950354,72952573,72952804
32950355,72954083,72954314
32950356,72955592,72955823
32950357,72957102,72957333
32950358,72958611,72958842
32950359,72960120,72960351
32950360,72961630,72961861
32950361,72963138,72963369
32950362,72964647,72964878
32950363,72966157,72966388
32950364,72967666,72967897
32950365,72969176,72969407
32950366,72970686,72970917
32950367,72972194,72972425
32950368,72973705,72973936
32950369,72975214,72975445
32950370,72976723,72976954
32950371,72978233,72978464
32950372,72979743,72979974
32950373,72981251,72981482
32950374,72982761,72982992
32950375,72984270,72984501
32950376,72985780,72986011
32950377,72987290,72987521
32950378,72988799,72989030
32950379,72990309,72990540
32950380,72991818,72992049
32950381,72993327,72993558
32950382,72994836,72995067
32950383,72996345,72996576
32950384,72997854,72998085
32950385,72999364,72999595
32950386,73000873,73001104
32950387,73002382,73002613
32950388,73003892,73004123
32950389,73005401,73005632
32950390,73006910,73007141
32950391,73008419,73008650
32950392,73009928,73010159
32950393,73011438,73011669
32950394,73012948,73013179
32950395,73014457,73014688
32950396,73015967,73016198
32950397,73017476,73017707
32950398,73018986,73019217
32950399,73020496,73020727
32950400,73022005,73022236
32950401,73023515,73023746
32950402,73025024,73025255
32950403,73026534,73026765
32950404,73028044,73028275
32950405,73029553,73029784
32950406,73031062,73031293
32950407,73032572,73032803
32950408,73034082,73034313
32950409,73035591,73035822
32950410,73037101,73037332
32950411,73038610,73038841
32950412,73040120,73040351
32950413,73041629,73041860
32950414,73043139,73043370
32950415,73044648,73044879
32950416,73046158,73046389
32950417,73047668,73047899
32950418,73049178,73049409
32950419,73050687,73050918
32950420,73052197,73052428
32950421,73053706,73053937
32950422,73055215,73055446
32950423,73056725,73056956
32950424,73058235,73058466
32950425,73059744,73059975
32950426,73061254,73061485
32950427,73062763,73062994
32950428,73064273,73064504
32950412,73065782,73066013
32950490,73069318,73069549
32950491,73070828,73071059
32950492,73072337,73072568
32950493,73073846,73074077
32950494,73075356,73075587
32950495,73076865,73077096
32950496,73078375,73078606
32950497,73079885,73080116
32950498,73081394,73081625
32950499,73082904,73083135
32950500,73084413,73084644
32950501,73085923,73086154
32950502,73087432,73087663
32950503,73088942,73089173
32950504,73090452,73090683
32950505,73091962,73092193
32950506,73093471,73093702
32950507,73094981,73095212
32950508,73096490,73096721
32950509,73097999,73098230
32950510,73099509,73099740
32950511,73101018,73101249
32950512,73102527,73102758
32950513,73104037,73104268
32950514,73105546,73105777
32950515,73107056,73107287
32950516,73108565,73108796
32950517,73110074,73110305
32950518,73111584,73111815
32950519,73113094,73113325
32950520,73114603,73114834
32950521,73116113,73116344
32950522,73117622,73117853
32950523,73119132,73119363
32950524,73120642,73120873
32950525,73122151,73122382
32950526,73123661,73123892
32950527,73125170,73125401
32950528,73126679,73126910
32950529,73128189,73128420
32950530,73129698,73129929
32950531,73131207,73131438
32950532,73132717,73132948
32950533,73134226,73134457
32950534,73135736,73135967
32950535,73137246,73137477
32950536,73138754,73138985
32950537,73140264,73140495
32950538,73141773,73142004
32950539,73143282,73143513
32950540,73144792,73145023
32950541,73146301,73146532
32950542,73147810,73148041
32950543,73149320,73149551
32950544,73150829,73151060
32950545,73152339,73152570
32950546,73153849,73154080
32950547,73155358,73155589
32950548,73156868,73157099
32950549,73158377,73158608
32950550,73159886,73160117
32950551,73161396,73161627
32950552,73162906,73163137
32950553,73164416,73164647
32950554,73165925,73166156
32950555,73167435,73167666
32950556,73168945,73169176
32950557,73170454,73170685
32950558,73171963,73172194
32950559,73173473,73173704
32950560,73174982,73175213
32950561,73176491,73176722
32950562,73178001,73178232
32950563,73179510,73179741
32950564,73181020,73181251
32950565,73182530,73182761
32950566,73184039,73184270
32950567,73185549,73185780
32950568,73187058,73187289
32950569,73188567,73188798
32950570,73190077,73190308
32950571,73191586,73191817
32950572,73193094,73193325
32950573,73194604,73194835
32950574,73196114,73196345
32950575,73197623,73197854
32950576,73199133,73199364
32950577,73200642,73200873
32950578,73202152,73202383
32950579,73203661,73203892
32950580,73205171,73205402
32950581,73206680,73206911
32950582,73208190,73208421
32950583,73209699,73209930
32950584,73211207,73211438
32950585,73212717,73212948
32950586,73214227,73214458
32950587,73215736,73215967
32950588,73217246,73217477
32950589,73218756,73218987
32950590,73220265,73220496
32950591,73221774,73222005
32950592,73223284,73223515
32950593,73224793,73225024
32950594,73226303,73226534
32950595,73227813,73228044
32950596,73229323,73229554
32950597,73230831,73231062
32950598,73232341,73232572
32950599,73233850,73234081
32950600,73235360,73235591
32950601,73236869,73237100
32950602,73238378,73238609
32950603,73239887,73240118
32950604,73241396,73241627
32950605,73242906,73243137
32950606,73244415,73244646
32950607,73245924,73246155
32950608,73247434,73247665
32950609,73248944,73249175
32950610,73250453,73250684
32950611,73251963,73252194
32950612,73253472,73253703
32950613,73254981,73255212
32950614,73256491,73256722
32950615,73258001,73258232
32950616,73259511,73259742
32950617,73261020,73261251
32950618,73262530,73262761
32950619,73264040,73264271
32950620,73265549,73265780
32950621,73267058,73267289
32950622,73268568,73268799
32950623,73270077,73270308
32950624,73271586,73271817
32950625,73273096,73273327
32950626,73274605,73274836
32950627,73276114,73276345
32950628,73277623,73277854
32950629,73279133,73279364
32950630,73280643,73280874
32950631,73282152,73282383
32950632,73283661,73283892
32950633,73285171,73285402
32950634,73286681,73286912
32950635,73288190,73288421
32950636,73289700,73289931
32950637,73291210,73291441
32950638,73292720,73292951
32950639,73294229,73294460
32950640,73295738,73295969
32950641,73297248,73297479
32950642,73298757,73298988
32950643,73300267,73300498
32950644,73301777,73302008
32950645,73303286,73303517
32950646,73304796,73305027
32950647,73306305,73306536
32950648,73307814,73308045
32950649,73309324,73309555
32950650,73310834,73311065
32950651,73312343,73312574
32950652,73313853,73314084
32950653,73315362,73315593
32950654,73316872,73317103
32950655,73318382,73318613
32950656,73319891,73320122
32950657,73321401,73321632
32950658,73322910,73323141
32950659,73324420,73324651
32950660,73325930,73326161
32950661,73327439,73327670
32950662,73328948,73329179
32950663,73330458,73330689
32950664,73331967,73332198
32950665,73333477,73333708
32950666,73334987,73335218
32950667,73336496,73336727
32950668,73338006,73338237
32950669,73339515,73339746
32950670,73341025,73341256
32950671,73342534,73342765
32950672,73344044,73344275
32950673,73345554,73345785
32950674,73347063,73347294
32950675,73348573,73348804
32950676,73350083,73350314
32950677,73351592,73351823
32950678,73353101,73353332
32950679,73354611,73354842
32950680,73356121,73356352
32950681,73357630,73357861
32950682,73359140,73359371
32950683,73360650,73360881
32950684,73362160,73362391
32950685,73363669,73363900
32950686,73365178,73365409
32950687,73366688,73366919
32950688,73368197,73368428
32950689,73369707,73369938
32950690,73371217,73371448
32950691,73372726,73372957
32950692,73374236,73374467
32950693,73375745,73375976
32950694,73377254,73377485
32950695,73378764,73378995
32950696,73380274,73380505
32950697,73381783,73382014
32950698,73383293,73383524
32950699,73384802,73385033
32950700,73386312,73386543
32950701,73387822,73388053
32950702,73389331,73389562
32950703,73390841,73391072
32950704,73392350,73392581
32950705,73393860,73394091
32950706,73395370,73395601
32950707,73396879,73397110
32950708,73398388,73398619
32950709,73399898,73400129
32950710,73401407,73401638
32950711,73402918,73403149
32950712,73404427,73404658
32950713,73405937,73406168
32950714,73407446,73407677
32950715,73408956,73409187
32950716,73410465,73410696
32950717,73411975,73412206
32950718,73413484,73413715
32950719,73414994,73415225
32950720,73416504,73416735
32950721,73418013,73418244
32950722,73419523,73419754
32950723,73421033,73421264
32950724,73422542,73422773
32950725,73424052,73424283
32950726,73425561,73425792
32950727,73427070,73427301
32950728,73428580,73428811
32950729,73430090,73430321
32950730,73431600,73431831
32950731,73433109,73433340
32950732,73434618,73434849
32950733,73436128,73436359
32950734,73437637,73437868
32950735,73439147,73439378
32950736,73440657,73440888
32950737,73442166,73442397
32950738,73443676,73443907
32950739,73445186,73445417
32950740,73446695,73446926
32950741,73448205,73448436
32950742,73449714,73449945
32950743,73451224,73451455
32950744,73452733,73452964
32950745,73454243,73454474
32950746,73455752,73455983
32950747,73457262,73457493
32950748,73458771,73459002
32950749,73460281,73460512
32950750,73461790,73462021
32950751,73463300,73463531
32950752,73464810,73465041
32950753,73466319,73466550
32950754,73467828,73468059
32950755,73469338,73469569
32950756,73470847,73471078
32950757,73472357,73472588
32950758,73473867,73474098
32950759,73475376,73475607
32950760,73476886,73477117
32950761,73478395,73478626
32950762,73479904,73480135
32950763,73481414,73481645
32950764,73482923,73483154
32950765,73484432,73484663
32950766,73485941,73486172
32950767,73487450,73487681
32950768,73488960,73489191
32950769,73490469,73490700
32950770,73491978,73492209
32950771,73493488,73493719
32950772,73494997,73495228
32950773,73496506,73496737
32950774,73498016,73498247
32950775,73499526,73499757
32950776,73501035,73501266
32950777,73502545,73502776
32950778,73504054,73504285
32950779,73505564,73505795
32950780,73507073,73507304
32950781,73508583,73508814
32950782,73510093,73510324
32950783,73511602,73511833
32950784,73513111,73513342
32950785,73514621,73514852
32950786,73516130,73516361
32950787,73517640,73517871
32950788,73519150,73519381
32950789,73520660,73520891
32950790,73522169,73522400
32950791,73523679,73523910
32950792,73525188,73525419
32950793,73526698,73526929
32950794,73528207,73528438
32950795,73529717,73529948
32950796,73531226,73531457
32950797,73532736,73532967
32950798,73534246,73534477
32950799,73535755,73535986
32950800,73537264,73537495
32950801,73538774,73539005
32950802,73540284,73540515
32950803,73541793,73542024
32950804,73543303,73543534
32950805,73544812,73545043
32950806,73546322,73546553
32950807,73547832,73548063
32950808,73549341,73549572
32950809,73550851,73551082
32950810,73552360,73552591
32950811,73553870,73554101
32950812,73555380,73555611
32950813,73556889,73557120
32950814,73558398,73558629
32950815,73559908,73560139
32950816,73561417,73561648
32950817,73562928,73563159
32950818,73564437,73564668
32950819,73565946,73566177
32950820,73567456,73567687
32950821,73568966,73569197
32950822,73570475,73570706
32950823,73571985,73572216
32950824,73573494,73573725
32950825,73575004,73575235
32950826,73576514,73576745
32950827,73578023,73578254
32950828,73579533,73579764
32950829,73581043,73581274
32950830,73582552,73582783
32950831,73584062,73584293
32950832,73585571,73585802
32950833,73587080,73587311
32950834,73588590,73588821
32950835,73590100,73590331
32950836,73591609,73591840
32950837,73593119,73593350
32950838,73594628,73594859
32950839,73596138,73596369
32950840,73597647,73597878
32950841,73599157,73599388
32950842,73600666,73600897
32950843,73602176,73602407
32950844,73603686,73603917
